Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
20,"בנק מזרחי טפחות בע""מ",455,גבעתיים,ויצמן 65 ,גבעתיים,5344103,,076-8040550,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.06862960,34.81073770
20,"בנק מזרחי טפחות בע""מ",527,קריית איילון,גולדה מאיר 7 ,חולון,5839101,,076-8040110,,076-8048860,כן,יום א,מחלקה,01/11/1999,,,,32.01295630,34.78135350
20,"בנק מזרחי טפחות בע""מ",411,קרית אילון,גולדה מאיר 7 ,חולון,5830101,,076-8040110,,076-8048860,כן,יום א,מיוחד,01/11/1999,,,,32.01229230,34.78161910
20,"בנק מזרחי טפחות בע""מ",419,אזור תעשיה חולון,המשביר 19 ,חולון,5885325,,076-8040190,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.01277490,34.80734360
20,"בנק מזרחי טפחות בע""מ",555,"קוגל,חולון",סוקולוב 48 ,חולון,5832201,,076-8041550,,076-8048860,כן,יום ו,מיוחד,01/01/2005,,,,32.02238680,34.77665850
20,"בנק מזרחי טפחות בע""מ",412,חולון,סוקולוב 95 ,חולון,5829209,,076-8040120,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.022613,34.78356710
20,"בנק מזרחי טפחות בע""מ",614,"עו""ז ב","טרמינל 3 1 1748-נמל תעופה בן-גוריון, מתחם הדיוטי פרי",נמל תעופה בן-גוריון,7015001,,076-8042180,,,כן,,מחלקה,06/06/2022,,,,32,34.89332830
20,"בנק מזרחי טפחות בע""מ",418,קרית שדה התעופה,התבור 1 קרית שדה התעופה,נמל תעופה בן-גוריון,7010000,,076-8040180,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,31.98550160,34.91623530
20,"בנק מזרחי טפחות בע""מ",618,"עו""ז",טרמינל 3 1 מתחם הדיוטי פרי,נמל תעופה בן-גוריון,7015001,,076-8042180,,,כן,,מיוחד,10/05/2016,,,,32,34.89332830
20,"בנק מזרחי טפחות בע""מ",442,שלומי,מרכז תחנת דלק 1 ,שלומי,2283200,,076-8040420,,076-8048860,כן,יום א,מיוחד,01/02/1949,,,,32.81254720,35.00362640
20,"בנק מזרחי טפחות בע""מ",530,גבעת שמואל,שד' מנם בגין 38 קניון הגבעה,גבעת שמואל,5442101,,076-8041300,,076-8048860,כן,יום א,מיוחד,15/07/2008,,,,32.075191,34.85608650
20,"בנק מזרחי טפחות בע""מ",414,בר אילן,אוניברסיטת בר אילן 1 אוניברסיטת בר אילן,גבעת שמואל,5290002,,076-8040140,,076-8048860,כן,יום ו,מיוחד,01/11/1999,,,,32.06920340,34.84527630
20,"בנק מזרחי טפחות בע""מ",496,"מרכז אלרם,רעננה",אחוזה 96 ,רעננה,4345001,,076-8040230,,076-8048860,כן,,מחלקה,01/07/1992,,,,32.18000090,34.879924
20,"בנק מזרחי טפחות בע""מ",423,"מרכז אלרם,רעננה",אחוזה 96 ,רעננה,4345001,,09-7615222,,076-8048860,כן,יום א,מיוחד,01/02/1949,,,,32.18000090,34.879924
20,"בנק מזרחי טפחות בע""מ",561,קרית אתגרים,זרחין 13 ,רעננה,4366241,,076-8041610,,076-8048860,כן,יום ו,מיוחד,01/01/2005,,,,32.19805110,34.88462850
20,"בנק מזרחי טפחות בע""מ",731,אחוזה מערב,אחוזה 153 ,רעננה,4337331,,076-8887310,,,כן,,מיוחד,02/01/2022,,,,32.181198,34.870683
20,"בנק מזרחי טפחות בע""מ",457,האפוטרופוס הכללי,יד חרוצים 15 ,ירושלים,9342152,,02-6219422,,076-8048860,לא,,מחלקה,30/01/1992,,,,31.75271760,35.21910930
20,"בנק מזרחי טפחות בע""מ",569,"רמת אשכול, י-ם","פארן , 5 רמת אשכול",ירושלים,9780207,,076-8041690,,076-8048860,לא,יום א,מיוחד,01/01/2005,,,,31.80091730,35.23098510
20,"בנק מזרחי טפחות בע""מ",520,מרכז בנקאות פרטית בינלאומית י-ם,הלני המלכה 9 ,ירושלים,9422105,,076-8041200,,076-8048860,כן,יום א,מיוחד,15/12/1995,,,,31.78221930,35.223709
20,"בנק מזרחי טפחות בע""מ",539,כנפי נשרים,כנפי נשרים 7 ,ירושלים,9546417,,076-8041390,,076-8048860,כן,יום ו,מיוחד,15/05/2002,,,,31.78731150,35.18986670
20,"בנק מזרחי טפחות בע""מ",459,עיר העתיקה,תפארת ישראל 26 ,ירושלים,9752279,,076-8040590,,076-8048860,כן,יום ו,מיוחד,12/04/2015,,,,31.775551,35.233969
20,"בנק מזרחי טפחות בע""מ",417,גאולה י-ם,מלכי ישראל 16 ,ירושלים,9550127,,076-8040170,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,31.78904240,35.21870710
20,"בנק מזרחי טפחות בע""מ",458,גבעת שאול,גבעת שאול 24 ,ירושלים,9547775,,076-8040580,,076-8048860,כן,יום ו,מיוחד,05/07/1999,,,,31.79218340,35.19548610
20,"בנק מזרחי טפחות בע""מ",591,אגריפס ירושלים,אגריפס 88 ,ירושלים,9451309,,076-8041910,,02-9406176,כן,יום ו,מיוחד,19/11/2017,,,,31.78511550,35.21236470
20,"בנק מזרחי טפחות בע""מ",563,רמות ירושלים,גולדה מאיר 255 ,ירושלים,9773326,,076-8041630,,076-8048860,כן,יום ו,מיוחד,27/12/2016,,,,31.81781240,35.19686270
20,"בנק מזרחי טפחות בע""מ",479,שערי צדק,שמואל בייט 12 ,ירושלים,9372212,,076-8040790,,076-8048860,כן,יום ו,מיוחד,28/01/1949,,,,31.77308270,35.18735930
20,"בנק מזרחי טפחות בע""מ",517,תלפיות,יד חרוצים 19 ,ירושלים,9342156,,076-8041170,,076-8048860,כן,יום ו,מיוחד,15/09/1996,,,,31.75105170,35.21820720
20,"בנק מזרחי טפחות בע""מ",401,קרית העסקים ירושלים,שרי ישראל 15 פינת רחוב יפו,ירושלים,9439029,,076-8040010,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.789154,35.206145
20,"בנק מזרחי טפחות בע""מ",729,רוממה,שמגר 10 ,ירושלים,9446110,,076-8887290,,,כן,,מיוחד,08/03/2022,,,,31.792870,35.208790
20,"בנק מזרחי טפחות בע""מ",403,מרכז עסקים י-ם,הלני המלכה 9 ,ירושלים,9422105,,076-8040030,,076-8048860,כן,,מיוחד,01/02/1949,,,,31.78221930,35.22370910
20,"בנק מזרחי טפחות בע""מ",594,שמאי,שמאי 10 ,ירושלים,9463110,,076-8041941,,,כן,,רגיל,16/11/2021,,,,31.781181,35.218425
20,"בנק מזרחי טפחות בע""מ",503,פקטורינג,אבא הילל סילבר 13 ,לוד,7129463,,076-8043910,,076-8048860,כן,,יחידת ביצוע,25/12/2007,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",501,סקטור מימון וסחר בינלאומי,אבא הילל סילבר 13 ,לוד,7129463,,076-8043910,,076-8048860,כן,,יחידת ביצוע,30/10/2007,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",499,משרד ראשי,אבא הילל סילבר 13 ,לוד,7129463,,076-8622969,,076-8048860,כן,,יחידת ביצוע,15/01/1992,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",488,"סקטור קופ""ג",אבא הלל סילבר 13 ,לוד,7129463,,03-5649696,,076-8048860,כן,,יחידת ביצוע,15/01/1992,,,,31.96037750,34.90190070
20,"בנק מזרחי טפחות בע""מ",451,הלואות ארציות,אבא הלל סילבר 13 ,לוד,7129463,,076-8043666,,076-8048860,כן,,יחידת ביצוע,30/01/1992,,,,31.96037750,34.90190070
20,"בנק מזרחי טפחות בע""מ",536,תפעול עורפי,אבא הלל סילבר 13 ,לוד,7129463,,076-8043000,,,כן,,יחידת ביצוע,25/12/2007,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",597,חסכון פנסיוני,אבא הילל סילבר 13 ,לוד,7129463,,076-8043520,,,לא,,יחידת ביצוע,04/01/2007,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",509,מרכז הבנקאות,אבא הלל סילבר 13 ,לוד,7129463,,076-8043333,,076-8048860,כן,,יחידת ביצוע,01/02/1949,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",531,"תפעול קופ""ג עורפי",אבא הלל סילבר 13 ,לוד,7129463,,076-8043000,,,כן,,יחידת ביצוע,10/05/2005,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",612,"תפעול קופ""ג עורפי 2",אבא הלל סילבר 13 ,לוד,7129463,,076-8043000,,,לא,,יחידת ביצוע,01/01/2008,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",510,מרכז מזומנים,אבא הלל סילבר 13 ,לוד,7129463,,076-8622777,,076-8048860,כן,,יחידת ביצוע,30/10/2009,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",546,"מט""ל לוד",אבא הלל סילבר 13 ,לוד,7129463,,076-8041460,,076-8048860,כן,יום ו,מיוחד,03/09/2012,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",617,בנקאות פרטית דרום,אבא הילל סילבר 13 ,לוד,7129463,,076-8042170,,,כן,יום ו,מיוחד,12/03/2020,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",571,עתיד,אבא הלל סילבר 13 ,לוד,7129463,,076-8041710,,076-8048860,כן,,מיוחד,02/04/2008,,,,31.939347,34.848720
20,"בנק מזרחי טפחות בע""מ",577,שביט,אבא הילל סילבר 13 ,לוד,7129463,,076-8041770,,076-8048860,כן,,מיוחד,14/10/2012,,,,31.939347,34.848720
20,"בנק מזרחי טפחות בע""מ",708,שיא,אבא הילל סילבר 13 ,לוד,7129463,,076-8887080,,,לא,,מיוחד,06/09/2020,,,,31.96045810,34.901759
20,"בנק מזרחי טפחות בע""מ",572,אופק,אבא הלל סילבר 13 ,לוד,7129463,,076-8041720,,076-8048860,כן,,מיוחד,02/05/2008,,,,31.939347,34.848720
20,"בנק מזרחי טפחות בע""מ",573,שחק,אבא הלל סילבר 13 ,לוד,7129463,,076-8041730,,076-8048860,כן,,מיוחד,06/09/2009,,,,31.939347,34.848720
20,"בנק מזרחי טפחות בע""מ",576,ברק,אבא הלל סילבר 13 ,לוד,7129463,,076-8041760,,076-8048860,כן,,מיוחד,19/05/2012,,,,31.939347,34.848720
20,"בנק מזרחי טפחות בע""מ",574,שגב,אבא הלל סילבר 13 ,לוד,7129463,,076-8041740,,076-8048860,כן,,מיוחד,14/12/2010,,,,31.939347,34.848720
20,"בנק מזרחי טפחות בע""מ",542,מרכז עסקים נתניה,מפי 5 ,נתניה,4250489,,076-8040220,,076-8048860,כן,יום ו,מחלקה,01/03/2012,,,,32.27533320,34.86507750
20,"בנק מזרחי טפחות בע""מ",452,קניון השרון,הרצל 60 קניון השרון,נתניה,4239222,,076-8042690,,076-8048860,כן,יום ו,מחלקה,01/02/1949,,,,32.326420,34.861899
20,"בנק מזרחי טפחות בע""מ",553,קניון השרון,הרצל 60 קניון השרון,נתניה,4239222,,076-8042690,,076-8048860,כן,יום ו,מחלקה,01/01/2005,,,,32.326420,34.861899
20,"בנק מזרחי טפחות בע""מ",541,מרכז בנקאות פרטת נתניה,מפי 5 ,נתניה,4250489,,076-8011412,,076-8048860,כן,יום א,מיוחד,01/03/2012,,,,32.27533320,34.86507750
20,"בנק מזרחי טפחות בע""מ",422,מרכז עסקים נתניה,מפי 5 ,נתניה,4250489,,076-8040220,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.27533320,34.86507750
20,"בנק מזרחי טפחות בע""מ",669,קניון השרון,הרצל 60 קניון השרון,נתניה,4239222,,076-8042690,,076-8048860,כן,יום ו,מיוחד,14/10/2018,,,,32.326420,34.861899
20,"בנק מזרחי טפחות בע""מ",732,שטמפפר נתניה,שטמפפר 17 ,נתניה,4240230,,076-8887320,,,כן,,מיוחד,02/01/2022,,,,32.327858,34.854217
20,"בנק מזרחי טפחות בע""מ",474,עפולה,ירושלים 4 ,עפולה,1825104,,076-8040740,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.60694640,35.29320530
20,"בנק מזרחי טפחות בע""מ",562,צפת,רח' העליה ב' 4 ,צפת,1322316,,076-8041620,,076-8048860,כן,יום ו,מיוחד,01/01/2005,,,,32.96546930,35.49798890
20,"בנק מזרחי טפחות בע""מ",529,קניון הבאר,רחוב מורשת ישראל 15 קניון הבאר,ראשון לציון,7575603,,076-8041290,,076-8048860,כן,יום א,מיוחד,05/09/2007,,,,31.97519120,34.77667440
20,"בנק מזרחי טפחות בע""מ",495,"א""ת ראשל""צ",משה לוי 11 אזור תעשיה,ראשון לציון,7565828,,076-8040950,,076-8048860,כן,יום ו,מיוחד,03/07/1991,,,,31.988864,34.773790
20,"בנק מזרחי טפחות בע""מ",538,כפר יאסיף,די סנטר 1 ,כפר יאסיף,2490800,,076-8041380,,076-8048860,כן,יום א,מיוחד,05/01/2015,,,,32.95394520,35.16372130
20,"בנק מזרחי טפחות בע""מ",781,שוברי אשראי,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8171655,,,כן,,יחידת ביצוע,02/01/2022,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",633,"איילון (קופ""ג)",אבא הלל סילבר 12 ,רמת גן,5250606,,072-2229832,,,לא,,יחידת ביצוע,25/05/2013,,,,32.08515740,34.80675750
20,"בנק מזרחי טפחות בע""מ",689,ביצוע,ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559314,,,לא,,יחידת ביצוע,15/01/1992,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",580,בטוח לאומי ושרות תעסוקה,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8041800,,,כן,,יחידת ביצוע,10/01/1992,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",652,"איילון 2 (קופ""ג)",אבא הילל סילבר 12 ,רמת גן,5250606,,072-2229832,,,לא,,יחידת ביצוע,18/01/2014,,,,32.08515740,34.80675750
20,"בנק מזרחי טפחות בע""מ",673,חסכון לכל ילד,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8043699,,,לא,,יחידת ביצוע,25/12/2016,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",596,פיקדונות מוסדיים,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8041800,,,לא,,יחידת ביצוע,24/10/2007,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",480,ניירות ערך,ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559550,,076-8048860,כן,,יחידת ביצוע,25/01/1949,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",440,"סקטור תפעול מט""ח",ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559943,,076-8048860,כן,,יחידת ביצוע,01/02/1949,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",534,מרום נווה,חיים לנדאו 6 מרום  נווה,רמת גן,5228265,,076-8041340,,076-8048860,כן,יום א,מיוחד,28/08/2008,,,,32.07129330,34.83115020
20,"בנק מזרחי טפחות בע""מ",413,רמת גן,ארלוזורוב 1 ,רמת גן,5248101,,076-8040130,,076-8048860,לא,יום ו,מיוחד,01/02/1949,,,,32.07900330,34.81684610
20,"בנק מזרחי טפחות בע""מ",477,המגדל,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8040770,,076-8048860,כן,יום ו,מיוחד,12/07/1993,,,,32.08339160,34.80591480
20,"בנק מזרחי טפחות בע""מ",466,מרכז עסקים יהלומים,ז'בוטינסקי 1 בורסת יהלומים,רמת גן,5252001,,076-8040660,,076-8048860,כן,יום ו,מיוחד,20/01/1980,,,,32.08302830,34.80281330
20,"בנק מזרחי טפחות בע""מ",551,פז רמת גן,ז'בוטינסקי 3 בנין פז,רמת גן,5252005,,076-8041510,,03-7106060,כן,יום ו,מיוחד,01/01/2005,,,,32.08373550,34.80420170
20,"בנק מזרחי טפחות בע""מ",439,בית שאן,שאול המלך 85 ,בית שאן,1173616,,076-8040390,,076-8048860,כן,יום א,מיוחד,01/02/1949,,,,32.49888620,35.50140270
20,"בנק מזרחי טפחות בע""מ",525,סביונים,דרך משה דיין 3 קניון סביונים,יהוד-מונוסון,5645001,,076-8041250,,076-8048860,כן,יום א,מיוחד,05/09/1999,,,,32.03044740,34.88037340
20,"בנק מזרחי טפחות בע""מ",514,יהוד,דרך העצמאות 16 ,יהוד-מונוסון,5630406,,076-8041140,,076-8048860,כן,יום ו,מיוחד,15/12/1994,,,,32.02791830,34.88823840
20,"בנק מזרחי טפחות בע""מ",512,"רמתיים, הוד השרון",דרך רמתיים 108 ,הוד השרון,4532538,,076-8041120,,076-8048860,כן,יום ו,מיוחד,23/06/1994,,,,32.15268720,34.89673220
20,"בנק מזרחי טפחות בע""מ",730,כיכר המושבה,סוקולוב 46 ,הוד השרון,4528475,,076-8887300,,,כן,,מיוחד,01/03/2022,,,,32.16660450,34.90373550
20,"בנק מזרחי טפחות בע""מ",722,מודיעין עלית,שד' יחזקאל 2 מרכז  עסקים עלית,מודיעין עילית,7183402,,076-8887228,,,כן,,מיוחד,10/07/2022,,,,31.936947,35.039021
20,"בנק מזרחי טפחות בע""מ",564,מרכז עסקים חיפה,"פלי""ם 11 ",חיפה,3309514,,076-8041640,,076-8048860,לא,,מחלקה,01/01/2005,,,,32.81603710,35.00350930
20,"בנק מזרחי טפחות בע""מ",492,נווה שאנן,טרומפלדור 54 ,חיפה,3258231,,076-8040920,,076-8048860,כן,יום א,מיוחד,06/12/1983,,,,32.78352230,35.01684830
20,"בנק מזרחי טפחות בע""מ",444,מרכז עסקים חיפה,"פלי""ם 11 ",חיפה,3309502,,076-8040440,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.81603710,35.00350930
20,"בנק מזרחי טפחות בע""מ",449,כרמל,שד' הנשיא 137 ,חיפה,3463418,,076-8040490,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.80267760,34.98834110
20,"בנק מזרחי טפחות בע""מ",441,חיפה הדר,הנביאים 26 ,חיפה,3310405,,076-8040410,,076-8048860,כן,יום ו,רגיל,01/02/1949,,,,32.812525,34.99706030
20,"בנק מזרחי טפחות בע""מ",454,אלון שבות,מעלה מיכאל 5 ,אלון שבות,9043300,,076-8040540,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,31.656924,35.12781070
20,"בנק מזרחי טפחות בע""מ",438,קניון אורות,שד' ויצמן 1 קניון אורות,אור עקיבא,3060000,,076-8040380,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,32.50208510,34.92924750
20,"בנק מזרחי טפחות בע""מ",450,קרית מלאכי,ז'בוטינסקי 22 ,קריית מלאכי,8305137,,076-8040500,,076-8048860,כן,יום ו,מיוחד,27/06/1993,,,,31.73042010,34.748882
20,"בנק מזרחי טפחות בע""מ",489,ערד,שדרות חן 34 ,ערד,8905825,,076-8040890,,076-8048860,כן,יום ו,מיוחד,01/02/1949,,,,31.25720090,35.21191220
20,"בנק מזרחי טפחות בע""מ",593,חריש,דרך ארץ 33 ,חריש,3761108,,076-8041930,,076-8622953,כן,יום א,מיוחד,28/04/2019,,,,32.46315630,35.04538930
20,"בנק מזרחי טפחות בע""מ",567,בית שמש,יגאל אלון 6 ,בית שמש,9902443,,076-8041670,,076-8048860,כן,יום ו,מיוחד,01/01/2005,,,,31.755963,34.98980960
20,"בנק מזרחי טפחות בע""מ",543,ראש העין,שבזי 55 ,ראש העין,4802162,,076-8041430,,076-8048860,כן,יום א,מיוחד,10/09/2013,,,,32.09350350,34.948261
20,"בנק מזרחי טפחות בע""מ",728,פארק אפק ראש העין,העמל 1 ,ראש העין,4809201,,076-8887280,,,כן,,מיוחד,01/03/2022,,,,32.108630,34.9650
20,"בנק מזרחי טפחות בע""מ",513,כרמיאל,החרושת 9 ,כרמיאל,2165112,,076-8041130,,076-8048860,כן,יום ו,מיוחד,15/12/1994,,,,32.92233760,35.30678010
20,"בנק מזרחי טפחות בע""מ",537,אום אל פחם,מרכז מסחרי 1 בנין העיריה,אום אל-פחם,3001000,,076-8041370,,076-8048860,כן,יום ו,מיוחד,22/03/2015,,,,32.52904240,35.15619970
20,"בנק מזרחי טפחות בע""מ",568,מרכז עסקים ירושלים,הלני המלכה 9 ,ירושלים,9422105,,076-8040030,,076-8048860,כן,יום ו,מחלקה,01/01/2005,,,,31.78221930,35.223709
20,"בנק מזרחי טפחות בע""מ",402,מרכז עסקים  י-ם,הלני המלכה 9 ,ירושלים,9422105,,076-8040030,,076-8048860,כן,יום ו,מחלקה,01/02/1949,,,,31.78221930,35.22370910
20,"בנק מזרחי טפחות בע""מ",460,עיר העתיקה,תפארת ישראל 26 ,ירושלים,9752279,,076-8040590,,076-8048860,כן,,מחלקה,01/02/1949,,,,31.775551,35.233969
20,"בנק מזרחי טפחות בע""מ",600,קרן חסויים,יד חרוצים 15 ,ירושלים,9342152,,02-6219422,,,לא,,מחלקה,15/01/1992,,,,31.75271760,35.21910930
46,"בנק מסד בע""מ",511,חולון,סוקולוב 41 ,חולון,5825801,,03-5021800,,,כן,יום ו,רגיל,14/08/1984,,,,32.02,34.77
46,"בנק מסד בע""מ",503,תל אביב,שד' רוטשילד 38 ,תל אביב -יפו,6688307,,03-5641411,,,כן,יום א,מיוחד,01/01/1949,,,,32.06,34.77
46,"בנק מסד בע""מ",515,ירושלים,שמאי 16 ,ירושלים,9463122,2272,02-6237200,,,לא,יום ו,רגיל,01/01/1949,,,,31.78,35.22
46,"בנק מסד בע""מ",508,נתניה,רמז 14 ,נתניה,4243901,,09-8304200,,,כן,יום ו,רגיל,31/08/1983,,,,32.33,34.85
46,"בנק מסד בע""מ",501,ראשון לציון,תרמב 9 ,ראשון לציון,7529021,20,03-9595200,,,כן,יום ו,רגיל,05/08/1990,,,,31.97,34.80
46,"בנק מסד בע""מ",548,הנהלה ראשית,אבא הילל 12 ,רמת גן,5250606,,03-5641333,,,כן,יום ו,יחידת ביצוע,01/01/1992,,,,32.08,34.80
46,"בנק מסד בע""מ",507,רמת גן,ביאליק 10 ,רמת גן,5245105,,03-6799200,,,כן,יום ו,מיוחד,14/11/2021,,,,32.08,34.82
46,"בנק מסד בע""מ",527,חיפה,בר יהודה 111 ,חיפה,,,04-8685200,,,כן,יום ו,רגיל,01/01/1949,,,,32.77,35.05
46,"בנק מסד בע""מ",2,שלוחת אורנים - סניף חיפה,"המכללה האקדמית לחינוך, דאר טבעון 0 ",קריית טבעון,3600600,,04-9536066,,,לא,יום ו,מיוחד,17/06/2007,30/06/2022,,,32.71,35.11
46,"בנק מסד בע""מ",5,עירון,צומת כפר קרע 0 מתחם תחנת דלק פז,כפר קרע,3007500,,04-6354000,,,כן,יום ו,מיוחד,13/05/2010,01/05/2021,,,32.50,35.06
46,"בנק מסד בע""מ",504,כרמיאל,"מעלה כמון, חוצות כרמיאל 5 ",כרמיאל,2100000,,04-9951000,,,כן,יום א,מיוחד,01/09/2005,,,,32.93,35.33
46,"בנק מסד בע""מ",520,אום אל פחם,מתחם SEVEN 1 ,אום אל-פחם,3001000,,04-6302225,,,כן,יום א,מיוחד,25/10/2018,,,,32.53,35.15
46,"בנק מסד בע""מ",904,שלוחת סכנין - סניף כרמיאל,רחוב ראשי 0 ,סח'נין,3081000,,03-5132745,,,כן,,מיוחד,19/06/2012,,,,32.86,35.31
46,"בנק מסד בע""מ",510,שלוחת עכו,"כביש עכו-נהריה, א.ת. אלרם (עכו דרום) 0 ",עכו,2452002,,03-5267630,,,לא,יום א,מיוחד,12/11/2013,,,,32.90,35.09
46,"בנק מסד בע""מ",509,פתח תקוה,שפיגל 3 ,פתח תקווה,4936163,82,03-9120200,,,לא,יום ו,רגיל,23/12/1992,,,,32.09,34.89
46,"בנק מסד בע""מ",902,שלוחת השרון,מרכז מסחרי בתחנת דלק פז 0 ,כוכב יאיר,4486400,,03-5132740,,,כן,יום ו,מיוחד,18/12/2012,,,,32.22,34.98
46,"בנק מסד בע""מ",516,אשדוד,הבנים 7 ,אשדוד,7744406,5192,08-8621200,,,לא,יום ו,רגיל,27/12/1994,,,,31.79,34.64
46,"בנק מסד בע""מ",517,חדרה,הנשיא 21 ,חדרה,3842339,,04-6302200,,,כן,יום ו,רגיל,25/08/2008,,,,32.44,34.92
46,"בנק מסד בע""מ",519,שלוחת מודיעין,עמק זבולון 24 פינת א.דורי מרכז קייזר,מודיעין-מכבים-רעות*,7177683,,03-9595229,,,כן,יום ו,מיוחד,15/05/2018,,,,31.91,35
46,"בנק מסד בע""מ",502,כפר סבא,"התע""ש 14 אזה""ת כפר-סבא",כפר סבא,4442514,197,09-7624200,,,כן,יום ו,מיוחד,14/12/1999,,,,32.17,34.93
46,"בנק מסד בע""מ",514,נצרת,עוקף נצרת 83 ,נצרת,1622400,,04-6509111,,,כן,יום א,מיוחד,19/08/2007,,,,32.69,35.29
46,"בנק מסד בע""מ",506,שפרעם,רחוב ראשי שכונת אלעין 0 ,שפרעם,2020000,,04-6057200,,,כן,יום ו,רגיל,01/02/2011,,,,32.81,35.16
46,"בנק מסד בע""מ",539,באר שבע,הרצל 91 ,באר שבע,8422038,5409,08-6203333,,,כן,יום ו,רגיל,01/01/1949,,,,31.24,34.79
46,"בנק מסד בע""מ",915,שלוחת הגבעה הצרפתית,ההגנה 23 ,ירושלים,9785114,,03-5132750,,,כן,יום ו,מיוחד,07/02/2012,,,,32.80,35.24
17,"בנק מרכנתיל דיסקונט בע""מ",721,נתיבות,בעלי המלאכה 200 ,נתיבות,,,046-8072100,,,כן,יום א,רגיל,01/03/2015,,,,34.598341,31.419136
17,"בנק מרכנתיל דיסקונט בע""מ",695,התבור,הבזלת 2 ,כפר תבור,1524100,,076-8069500,,,כן,יום א,רגיל,01/02/2016,,,,35.418752,32.694048
17,"בנק מרכנתיל דיסקונט בע""מ",728,מרכז מומחים - סחר חוץ,הרוקמים 26 ,חולון,5885800,,076-8044271,,,כן,יום א,יחידת ביצוע,01/09/2014,,,,34.770453,32.023325
17,"בנק מרכנתיל דיסקונט בע""מ",714,מרכז השקעות תל אביב,הרוקמים 26 ,חולון,5885800,,076-8044753,,,כן,יום ו,יחידת ביצוע,20/06/2018,,,,34.770453,32.023325
17,"בנק מרכנתיל דיסקונט בע""מ",701,מנהלת אזור תל אביב והמרכז,הרוקמים 26 ,חולון,5885800,,076-8044019,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,34.770453,32.023325
17,"בנק מרכנתיל דיסקונט בע""מ",613,משכנתאות,הרוקמים 26 ,חולון,5885800,,076-8044222,,,כן,יום ש,יחידת ביצוע,10/10/2010,,,,34.770453,32.023325
17,"בנק מרכנתיל דיסקונט בע""מ",607,מרכז מומחים-חולון,הרוקמים 26 ,חולון,5885800,,076-8060710,,,כן,יום ש,יחידת ביצוע,01/09/2014,,,,34.770453,32.023325
17,"בנק מרכנתיל דיסקונט בע""מ",686,חולון,הרוקמים 26 ,חולון,5885800,,076-8068600,,,כן,יום ו,רגיל,01/02/1949,,,,34.770453,32.023325
17,"בנק מרכנתיל דיסקונט בע""מ",712,מרכז השקעות עכו,ראשי 0 ,אעבלין,3001200,,076-8075640,,,כן,יום א,יחידת ביצוע,07/06/2018,,,,35.192101,32.822553
17,"בנק מרכנתיל דיסקונט בע""מ",756,אעבלין,ראשי 0 ,אעבלין,3001200,,076-8075600,,,כן,יום א,רגיל,15/07/2011,,,,35.192101,32.822553
